study_name,job_hash,dataset,model,training_variant,evaluation_variant,evaluation_tier,seed,epochs,scenario,attack,dimension,scope,samples,members,nonmembers,suppressed,threshold,threshold_source,auc_roc,auc_ci_low,auc_ci_high,auc_pr,tpr_at_0_1_fpr,tpr_at_1_fpr,tpr_at_5_fpr,fpr_at_90_tpr,fpr_at_95_tpr,fpr_at_99_tpr,accuracy,balanced_accuracy,majority_class_accuracy,precision,recall,f1,mcc,attack_advantage,brier,ece,mean_loss,perplexity,pld_auc_roc,macro_auc_roc,worst_group_auc_roc,max_pairwise_gap,disparity_ratio
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,variety,new zealand,1667,814,853,False,0.06354737,calibration,0.514055,0.481187,0.540402,0.503769,0.001229,0.011057,0.056511,0.89449,0.961313,0.988277,0.516497,0.515165,0.511698,0.50542,0.458231,0.48067,0.030522,0.02811,0.326405,0.238452,3.801645,48.505161,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,variety,peru,1455,747,708,False,0.12329024,calibration,0.54387,0.501901,0.567716,0.549551,0.002677,0.017403,0.06158,0.879944,0.935028,0.990113,0.492784,0.504402,0.513402,0.546392,0.07095,0.125592,0.01764,0.087741,0.311513,0.218213,3.513401,37.567641,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,variety,portugal,4737,2350,2387,False,0.05758067,calibration,0.518563,0.48991,0.54132,0.521143,0.00383,0.021702,0.075745,0.888982,0.940092,0.98827,0.514461,0.515519,0.503905,0.508306,0.651064,0.570896,0.032243,0.037126,0.324086,0.24087,3.543615,37.57006,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,variety,spain,1621,789,832,False,0.10292703,calibration,0.52356,0.489707,0.558698,0.512593,0.002535,0.021546,0.054499,0.890625,0.94351,0.987981,0.518199,0.507199,0.513263,0.528986,0.092522,0.157497,0.025785,0.04712,0.321657,0.228871,3.469113,34.984168,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,variety,united states,1802,914,888,False,0.00352442,calibration,0.524074,0.489704,0.548783,0.543814,0.007659,0.0186,0.06674,0.906532,0.953829,0.992117,0.50333,0.498013,0.507214,0.50607,0.866521,0.638967,-0.00588,0.048147,0.321385,0.23682,3.654187,43.684162,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,variety,venezuela,1568,763,805,False,0.03751583,calibration,0.515422,0.489596,0.538174,0.521685,0.007864,0.024902,0.073394,0.895652,0.946584,0.987578,0.498724,0.501373,0.513393,0.487753,0.600262,0.53819,0.002801,0.030844,0.325729,0.243144,3.320142,31.8127,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,gender_language,G0|ar,5189,2595,2594,False,0.0339018,calibration,0.505426,0.482636,0.528795,0.508304,0.002312,0.012331,0.057418,0.905937,0.9468,0.994988,0.504336,0.504321,0.500096,0.50383,0.583044,0.54055,0.008751,0.010852,0.330652,0.247254,3.244213,36.184618,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,gender_language,G0|en,5146,2580,2566,False,0.06243096,calibration,0.501238,0.483569,0.516948,0.511512,0.003101,0.00969,0.057752,0.913874,0.961808,0.992985,0.501166,0.501401,0.50136,0.503053,0.415116,0.454874,0.002844,0.002476,0.332747,0.253158,3.655128,43.695845,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,gender_language,G0|es,5157,2587,2570,False,0.15032943,calibration,0.507932,0.487861,0.522951,0.51838,0.003865,0.019327,0.068419,0.90856,0.951362,0.987549,0.50223,0.503818,0.501648,0.606383,0.022033,0.042521,0.028542,0.015863,0.329399,0.241807,3.452106,35.165848,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,gender_language,G0|pt,5160,2575,2585,False,0.08217318,calibration,0.515995,0.492962,0.542148,0.521601,0.001942,0.017864,0.064854,0.895938,0.955513,0.994197,0.510659,0.510403,0.500969,0.513172,0.378252,0.435502,0.021573,0.031991,0.325366,0.247917,3.485077,35.910307,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,gender_language,G1|ar,5126,2568,2558,False,0.28671165,calibration,0.497798,0.469926,0.518495,0.496571,0.000779,0.007788,0.051012,0.89484,0.952697,0.990227,0.49961,0.500575,0.500975,0.555556,0.005841,0.011561,0.007943,-0.004404,0.334467,0.248098,3.173198,33.495202,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,gender_language,G1|en,5184,2599,2585,False,0.06049377,calibration,0.506077,0.489069,0.524423,0.512148,0.002309,0.015775,0.054636,0.894004,0.94352,0.988395,0.500386,0.500642,0.50135,0.502142,0.405925,0.448936,0.001307,0.012153,0.330327,0.245612,3.715258,45.717827,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,gender_language,G1|es,5133,2560,2573,False,0.09470276,calibration,0.537328,0.516513,0.555548,0.539659,0.007812,0.019531,0.073047,0.874077,0.938204,0.983288,0.515878,0.514993,0.501266,0.548512,0.165625,0.254425,0.04192,0.074657,0.314698,0.222482,3.483179,36.187972,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,gender_language,G1|pt,5129,2548,2581,False,-0.00114152,calibration,0.486561,0.465571,0.506027,0.492848,0.001177,0.012166,0.05416,0.910112,0.948082,0.985664,0.493663,0.496341,0.503217,0.494786,0.91248,0.641645,-0.013203,-0.026877,0.340086,0.258335,3.499822,36.739372,,,,,
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,language_summary,summary:language,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.507195,0.501153,0.021432,0.958988
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,variety_summary,summary:variety,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.508934,0.474683,0.069188,0.872786
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,gender_language_summary,summary:gender_language,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.507294,0.486561,0.050767,0.905519
pilot_model_family_pan17,2a4fa0efa62105ed,pan17_multilingual,qwen3_4b,balanced,balanced_audit,full,29,1,finetuning,reference,gender_gap,gap:G0-G1,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.001358,0.50648,0.5058,0.001358,0.997321
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,loss,all,all,400,200,200,False,-3.99528373,calibration,0.50485,0.444595,0.559801,0.50044,0.005,0.005,0.05,0.88,0.92,0.975,0.5175,0.5175,0.5,0.512195,0.735,0.603696,0.03887,0.0097,0.33132,0.255627,3.522857,42.259165,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,loss,gender,G0,200,100,100,False,-3.99507662,calibration,0.4814,0.394625,0.56508,0.495178,0.01,0.01,0.05,0.89,0.96,0.98,0.5,0.5,0.5,0.5,0.73,0.593496,0.0,-0.0372,0.343518,0.301206,3.472055,41.02969,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,loss,gender,G1,200,100,100,False,-4.0942,calibration,0.5285,0.458127,0.600763,0.514215,0.0,0.0,0.04,0.87,0.9,0.96,0.51,0.51,0.5,0.506667,0.76,0.608,0.023094,0.057,0.319849,0.221256,3.573659,43.48864,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,loss,language,ar,100,50,50,False,-2.17487328,calibration,0.5592,0.45812,0.676517,0.545264,0.02,0.02,0.04,0.72,0.88,0.94,0.53,0.53,0.5,0.571429,0.24,0.338028,0.073654,0.1184,0.305118,0.242424,2.66606,16.253826,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,loss,language,en,100,50,50,False,-3.48351983,calibration,0.5572,0.439776,0.676671,0.528865,0.0,0.0,0.06,0.78,0.84,0.94,0.52,0.52,0.5,0.53125,0.34,0.414634,0.042875,0.1144,0.306128,0.242222,3.668717,42.450531,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,loss,language,es,100,50,50,False,-3.49449562,calibration,0.4564,0.333761,0.541025,0.473777,0.0,0.0,0.02,0.9,0.96,0.98,0.47,0.47,0.5,0.428571,0.18,0.253521,-0.073654,-0.0872,0.357037,0.292323,3.800182,49.742533,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,loss,language,pt,100,50,50,False,-3.99528373,calibration,0.5168,0.404366,0.645698,0.495654,0.0,0.0,0.02,0.88,0.92,0.98,0.54,0.54,0.5,0.543478,0.5,0.520833,0.080257,0.0336,0.326532,0.252525,3.956469,60.589771,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,argentina,16,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,australia,16,6,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,brazil,56,29,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,canada,20,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,chile,16,6,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,colombia,10,8,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,egypt,26,11,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,great britain,23,8,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,gulf,28,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,ireland,17,13,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,levantine,25,12,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,maghrebi,21,13,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,mexico,16,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,new zealand,15,10,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,peru,14,9,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,portugal,44,21,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,spain,21,7,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,united states,9,3,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,loss,variety,venezuela,7,4,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,loss,gender_language,G0|ar,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,loss,gender_language,G0|en,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,loss,gender_language,G0|es,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,loss,gender_language,G0|pt,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,loss,gender_language,G1|ar,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,loss,gender_language,G1|en,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,loss,gender_language,G1|es,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,loss,gender_language,G1|pt,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,loss,language_summary,summary:language,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5224,0.4564,0.1028,0.816166
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,loss,gender_gap,gap:G0-G1,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0471,0.50495,0.4814,0.0471,0.91088
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,min_k,all,all,400,200,200,False,-9.191875,calibration,0.490663,0.437298,0.54082,0.492823,0.0,0.01,0.05,0.915,0.94,0.97,0.505,0.505,0.5,0.503268,0.77,0.608696,0.011792,-0.018675,0.3385,0.250627,3.522857,42.259165,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,min_k,gender,G0,200,100,100,False,-6.43504902,calibration,0.47305,0.38858,0.556839,0.498611,0.02,0.02,0.05,0.95,0.96,1.0,0.49,0.49,0.5,0.47619,0.2,0.28169,-0.024551,-0.0539,0.347789,0.261256,3.472055,41.02969,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,min_k,gender,G1,200,100,100,False,-9.191875,calibration,0.5084,0.439281,0.573777,0.504397,0.0,0.0,0.04,0.88,0.92,0.96,0.53,0.53,0.5,0.52027,0.77,0.620968,0.068394,0.0168,0.33,0.261256,3.573659,43.48864,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,min_k,language,ar,100,50,50,False,-6.43504902,calibration,0.5148,0.418167,0.633535,0.505093,0.0,0.0,0.04,0.92,0.94,0.98,0.53,0.53,0.5,0.519481,0.8,0.629921,0.071287,0.0296,0.327744,0.232121,2.66606,16.253826,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,min_k,language,en,100,50,50,False,-8.6317402,calibration,0.4834,0.375604,0.607788,0.471074,0.0,0.0,0.02,0.78,0.96,0.98,0.48,0.48,0.5,0.47619,0.4,0.434783,-0.040522,-0.0332,0.343502,0.301818,3.668717,42.450531,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,min_k,language,es,100,50,50,False,-8.82720588,calibration,0.5024,0.386122,0.594192,0.523022,0.04,0.04,0.04,0.96,1.0,1.0,0.5,0.5,0.5,0.5,0.46,0.479167,0.0,0.0048,0.333805,0.251919,3.800182,49.742533,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,min_k,language,pt,100,50,50,False,-9.17830882,calibration,0.4626,0.371321,0.59639,0.482574,0.0,0.0,0.02,0.86,0.88,0.88,0.44,0.44,0.5,0.446429,0.5,0.471698,-0.120873,-0.0748,0.354007,0.312525,3.956469,60.589771,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,argentina,16,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,australia,16,6,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,brazil,56,29,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,canada,20,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,chile,16,6,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,colombia,10,8,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,egypt,26,11,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,great britain,23,8,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,gulf,28,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,ireland,17,13,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,levantine,25,12,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,maghrebi,21,13,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,mexico,16,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,new zealand,15,10,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,peru,14,9,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,portugal,44,21,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,spain,21,7,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,united states,9,3,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,venezuela,7,4,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,min_k,gender_language,G0|ar,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,min_k,gender_language,G0|en,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,min_k,gender_language,G0|es,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,min_k,gender_language,G0|pt,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,min_k,gender_language,G1|ar,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,min_k,gender_language,G1|en,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,min_k,gender_language,G1|es,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,min_k,gender_language,G1|pt,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,min_k,language_summary,summary:language,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.4908,0.4626,0.0522,0.898601
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,min_k,gender_gap,gap:G0-G1,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.03535,0.490725,0.47305,0.03535,0.930468
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,reference,all,all,400,200,200,False,0.25269629,calibration,0.531525,0.477874,0.591601,0.514046,0.0,0.005,0.055,0.885,0.945,1.0,0.515,0.515,0.5,0.508982,0.85,0.636704,0.040412,0.06305,0.317949,0.230627,3.522857,42.259165,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,reference,gender,G0,200,100,100,False,0.25184685,calibration,0.4783,0.407604,0.549299,0.492179,0.0,0.02,0.05,0.95,0.98,1.0,0.49,0.49,0.5,0.493976,0.82,0.616541,-0.026622,-0.0434,0.345075,0.271256,3.472055,41.02969,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,reference,gender,G1,200,100,100,False,0.47063785,calibration,0.5807,0.481291,0.650192,0.540538,0.0,0.0,0.06,0.82,0.92,0.99,0.555,0.555,0.5,0.571429,0.44,0.497175,0.11303,0.1614,0.293618,0.191206,3.573659,43.48864,,,,,
pilot_model_family_pan17,4dadee939ef00a97,pan17_multilingual,olmo2_1b,balanced,balanced_audit,audit,29,1,finetuning,reference,language,ar,100,50,50,False,0.66828468,calibration,0.5548,0.424727,0.663257,0.560204,0.02,0.02,0.08,0.88,0.94,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.1096,0.30734,0.222424,2.66606,16.253826,,,,,
