study_name,job_hash,dataset,model,training_variant,evaluation_variant,evaluation_tier,seed,epochs,scenario,attack,dimension,scope,samples,members,nonmembers,suppressed,threshold,threshold_source,auc_roc,auc_ci_low,auc_ci_high,auc_pr,tpr_at_0_1_fpr,tpr_at_1_fpr,tpr_at_5_fpr,fpr_at_90_tpr,fpr_at_95_tpr,fpr_at_99_tpr,accuracy,balanced_accuracy,majority_class_accuracy,precision,recall,f1,mcc,attack_advantage,brier,ece,mean_loss,perplexity,pld_auc_roc,macro_auc_roc,worst_group_auc_roc,max_pairwise_gap,disparity_ratio
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,variety,venezuela,7,4,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,gender_language,G0|ar,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,gender_language,G0|en,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,gender_language,G0|es,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,gender_language,G0|pt,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,gender_language,G1|ar,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,gender_language,G1|en,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,gender_language,G1|es,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,gender_language,G1|pt,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,language_summary,summary:language,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5157,0.4812,0.0594,0.890122
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,min_k,gender_gap,gap:G0-G1,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0424,0.5108,0.4896,0.0424,0.920301
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,all,all,400,200,200,False,-0.01587017,calibration,0.5228,0.463164,0.57419,0.528647,0.01,0.02,0.06,0.91,0.925,0.985,0.5075,0.5075,0.5,0.504043,0.935,0.654991,0.028922,0.0456,0.322322,0.230627,3.49253,38.871306,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,gender,G0,200,100,100,False,0.02933363,calibration,0.5265,0.436981,0.592324,0.547219,0.03,0.03,0.11,0.84,0.92,0.96,0.52,0.52,0.5,0.513333,0.77,0.616,0.046188,0.053,0.320854,0.241256,3.469041,38.894208,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,gender,G1,200,100,100,False,0.22450402,calibration,0.5171,0.433299,0.584426,0.511684,0.0,0.0,0.03,0.91,0.92,0.99,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0342,0.325578,0.251106,3.516019,38.848404,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,language,ar,100,50,50,False,0.01869439,calibration,0.4632,0.340686,0.550235,0.514262,0.02,0.02,0.1,0.88,0.98,0.98,0.46,0.46,0.5,0.467742,0.58,0.517857,-0.082409,-0.0736,0.353603,0.292121,3.32566,39.125171,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,language,en,100,50,50,False,0.01860619,calibration,0.5208,0.415865,0.640808,0.54608,0.04,0.04,0.08,0.84,0.9,0.94,0.54,0.54,0.5,0.52381,0.88,0.656716,0.109109,0.0416,0.324512,0.242424,3.706958,44.635836,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,language,es,100,50,50,False,0.06889823,calibration,0.6312,0.543478,0.731187,0.598985,0.02,0.02,0.06,0.84,0.88,0.96,0.58,0.58,0.5,0.595238,0.5,0.543478,0.162088,0.2624,0.268754,0.18202,3.478172,35.403053,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,language,pt,100,50,50,False,0.15149211,calibration,0.4748,0.336851,0.579327,0.502278,0.02,0.02,0.04,0.86,0.96,0.96,0.5,0.5,0.5,0.5,0.02,0.038462,0.0,-0.0504,0.347744,0.282424,3.45933,36.321164,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,argentina,16,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,australia,16,6,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,brazil,56,29,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,canada,20,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,chile,16,6,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,colombia,10,8,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,egypt,26,11,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,great britain,23,8,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,gulf,28,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,ireland,17,13,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,levantine,25,12,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,maghrebi,21,13,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,mexico,16,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,new zealand,15,10,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,peru,14,9,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,portugal,44,21,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,spain,21,7,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,united states,9,3,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,variety,venezuela,7,4,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,gender_language,G0|ar,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,gender_language,G0|en,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,gender_language,G0|es,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,gender_language,G0|pt,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,gender_language,G1|ar,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,gender_language,G1|en,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,gender_language,G1|es,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,gender_language,G1|pt,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,language_summary,summary:language,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5225,0.4632,0.168,0.73384
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,reference,gender_gap,gap:G0-G1,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0094,0.5218,0.5171,0.0094,0.982146
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,all,all,400,200,200,False,-0.00625771,calibration,0.5333,0.478153,0.590667,0.52598,0.0,0.015,0.05,0.895,0.93,0.965,0.5075,0.5075,0.5,0.526316,0.15,0.233463,0.021455,0.0666,0.317059,0.235627,3.49253,38.871306,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,gender,G0,200,100,100,False,-0.00606866,calibration,0.5472,0.444916,0.642828,0.537797,0.02,0.02,0.08,0.89,0.89,0.97,0.505,0.505,0.5,0.521739,0.12,0.195122,0.015673,0.0944,0.310452,0.221206,3.469041,38.894208,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,gender,G1,200,100,100,False,-0.01052571,calibration,0.522,0.448518,0.598053,0.528705,0.0,0.0,0.03,0.91,0.96,0.99,0.5,0.5,0.5,0.5,1.0,0.666667,0.0,0.044,0.323116,0.241206,3.516019,38.848404,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,language,ar,100,50,50,False,-0.00775214,calibration,0.5708,0.457255,0.69697,0.542854,0.0,0.0,0.06,0.8,0.88,0.94,0.58,0.58,0.5,0.560606,0.74,0.637931,0.16888,0.1416,0.299259,0.262222,3.32566,39.125171,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,language,en,100,50,50,False,-0.00562248,calibration,0.5448,0.39372,0.636655,0.537613,0.0,0.0,0.02,0.82,0.96,0.98,0.5,0.5,0.5,0.5,0.02,0.038462,0.0,0.0896,0.312391,0.252525,3.706958,44.635836,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,language,es,100,50,50,False,-0.00606177,calibration,0.5444,0.425106,0.618615,0.583765,0.06,0.06,0.08,0.88,0.92,0.96,0.53,0.53,0.5,0.8,0.08,0.145455,0.137649,0.0888,0.312593,0.242424,3.478172,35.403053,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,language,pt,100,50,50,False,-0.00638012,calibration,0.4612,0.354771,0.5626,0.483034,0.0,0.0,0.02,0.92,0.96,0.98,0.48,0.48,0.5,0.416667,0.1,0.16129,-0.061546,-0.0776,0.354613,0.312323,3.45933,36.321164,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,argentina,16,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,australia,16,6,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,brazil,56,29,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,canada,20,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,chile,16,6,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,colombia,10,8,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,egypt,26,11,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,great britain,23,8,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,gulf,28,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,ireland,17,13,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,levantine,25,12,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,maghrebi,21,13,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,mexico,16,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,new zealand,15,10,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,peru,14,9,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,portugal,44,21,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,spain,21,7,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,united states,9,3,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,variety,venezuela,7,4,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,gender_language,G0|ar,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,gender_language,G0|en,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,gender_language,G0|es,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,gender_language,G0|pt,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,gender_language,G1|ar,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,gender_language,G1|en,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,gender_language,G1|es,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,gender_language,G1|pt,50,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,language_summary,summary:language,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,0.5303,0.4612,0.1096,0.807989
pilot_training_exposure_pan17,e990d27fca627e70,pan17_multilingual,qwen3_4b,balanced,balanced_audit,audit,29,1,finetuning,zlib,gender_gap,gap:G0-G1,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0252,0.5346,0.522,0.0252,0.953947
